cat: /opt/samplegenerator_code/src/ginstall_8_32/ginstall_8_32.opts: No such file or directory
[0;34m[INFO][0m: /opt/tigress/3.1/tigress --Environment=x86_64:Linux:Gcc:12.1     --gcc="/usr/sbin/musl-gcc -mno-mmx -mno-sse -Wl,-Map=% -O0"     --Transform=Info --InfoKind=* --Transform=Flatten --Functions=have_same_content,extra_mode,need_copy,cp_option_init,setdefaultfilecon,target_directory_operand,announce_mkdir,make_ancestor,process_dir,copy_file,change_attributes,change_timestamps,strip,get_ids,usage,install_file_in_file,mkancesdirs_safe_wd,install_file_in_file_parents,install_file_in_dir,main /opt/samplegenerator_code/src/ginstall_8_32/ginstall_8_32.c --out=ginstall_8_32.c -o ginstall_8_32 
treating long double constant 3.3621031431120935063e-4932L as double constant at lib/ftoastr.c:132.
digraph G {
 9791 |   wint_t __attribute__((__pure__))  tmp___5 ;
      |   ^~~~~~
ginstall_8_32.c: In function ‘xstrcat’:
ginstall_8_32.c:10813:3: warning: ‘pure’ attribute ignored [-Wattributes]
10813 |   size_t___0 __attribute__((__pure__))  tmp___2 ;
      |   ^~~~~~~~~~
ginstall_8_32.c: In function ‘get_version’:
ginstall_8_32.c:13620:50: warning: passing argument 3 of ‘__xargmatch_internal’ from incompatible pointer type [-Wincompatible-pointer-types]
13620 |     tmp = __xargmatch_internal(context, version, backup_args, (void const   *)(backup_types),
      |                                                  ^~~~~~~~~~~
      |                                                  |
      |                                                  char **
ginstall_8_32.c:3914:92: note: expected ‘const char * const*’ but argument is of type ‘char **’
 3914 | ptrdiff_t __xargmatch_internal(char const   *context , char const   *arg , char const   * const  *arglist ,
      |                                                                        ~~~~~~~~~~~~~~~~~~~~^~~~~~~
ginstall_8_32.c: In function ‘savewd_errno’:
ginstall_8_32.c:13851:3: warning: ‘pure’ attribute does not apply to types [-Wattributes]
13851 |   return ((int __attribute__((__pure__))  )tmp);
      |   ^~~~~~
ginstall_8_32.c: In function ‘humblock’:
ginstall_8_32.c:13970:30: warning: passing argument 2 of ‘argmatch’ from incompatible pointer type [-Wincompatible-pointer-types]
13970 |     tmp___0 = argmatch(spec, block_size_args, (void const   *)(block_size_opts), (size_t___0 )sizeof(block_size_opts[0]));
      |                              ^~~~~~~~~~~~~~~
      |                              |
      |                              char **
ginstall_8_32.c:4192:58: note: expected ‘const char * const*’ but argument is of type ‘char **’
 4192 | ptrdiff_t argmatch(char const   *arg , char const   * const  *arglist , void const   *vallist ,
      |                                      ~~~~~~~~~~~~~~~~~~~~^~~~~~~
ginstall_8_32.c: In function ‘re_string_elem_size_at’:
ginstall_8_32.c:14017:3: warning: ‘pure’ attribute does not apply to types [-Wattributes]
14017 |   return ((int __attribute__((__pure__))  )1);
      |   ^~~~~~
ginstall_8_32.c: In function ‘get_stat_mtime_ns’:
ginstall_8_32.c:17018:3: warning: ‘pure’ attribute does not apply to types [-Wattributes]
17018 |   return ((long __attribute__((__pure__))  )st->st_mtim.tv_nsec);
      |   ^~~~~~
ginstall_8_32.c: In function ‘update_timespec’:
ginstall_8_32.c:17951:10: warning: ‘pure’ attribute ignored [-Wattributes]
17951 |   struct timespec___0  __attribute__((__pure__)) tmp ;
      |          ^~~~~~~~~~~~
ginstall_8_32.c:17952:10: warning: ‘pure’ attribute ignored [-Wattributes]
17952 |   struct timespec___0  __attribute__((__pure__)) tmp___0 ;
      |          ^~~~~~~~~~~~
ginstall_8_32.c: In function ‘chdir_long’:
ginstall_8_32.c:19344:3: warning: ‘pure’ attribute ignored [-Wattributes]
19344 |   char * __attribute__((__pure__)) tmp___6 ;
      |   ^~~~
ginstall_8_32.c:19353:3: warning: ‘pure’ attribute ignored [-Wattributes]
19353 |   char * __attribute__((__pure__)) tmp___13 ;
      |   ^~~~
ginstall_8_32.c: In function ‘re_string_peek_byte_case’:
ginstall_8_32.c:22112:5: warning: ‘pure’ attribute does not apply to types [-Wattributes]
22112 |     return ((unsigned char __attribute__((__pure__))  )*(pstr->mbs + (pstr->cur_idx + (Idx const   )idx)));
      |     ^~~~~~
ginstall_8_32.c:22118:11: warning: ‘pure’ attribute does not apply to types [-Wattributes]
22118 |           return ((unsigned char __attribute__((__pure__))  )*(pstr->mbs + (pstr->cur_idx + (Idx const   )idx)));
      |           ^~~~~~
ginstall_8_32.c:22122:7: warning: ‘pure’ attribute does not apply to types [-Wattributes]
22122 |       return ((unsigned char __attribute__((__pure__))  )*(pstr->mbs + (pstr->cur_idx + (Idx const   )idx)));
      |       ^~~~~~
ginstall_8_32.c:22132:7: warning: ‘pure’ attribute does not apply to types [-Wattributes]
22132 |       return ((unsigned char __attribute__((__pure__))  )*(pstr->mbs + (pstr->cur_idx + (Idx const   )idx)));
      |       ^~~~~~
ginstall_8_32.c:22135:3: warning: ‘pure’ attribute does not apply to types [-Wattributes]
22135 |   return ((unsigned char __attribute__((__pure__))  )ch);
      |   ^~~~~~
ginstall_8_32.c: In function ‘quoting_style_args_i$nit’:
ginstall_8_32.c:23068:25: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
23068 |   quoting_style_args[0] = (char const   */* const  */)"literal";
      |                         ^
ginstall_8_32.c:23069:25: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
23069 |   quoting_style_args[1] = (char const   */* const  */)"shell";
      |                         ^
ginstall_8_32.c:23070:25: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
23070 |   quoting_style_args[2] = (char const   */* const  */)"shell-always";
      |                         ^
ginstall_8_32.c:23071:25: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
23071 |   quoting_style_args[3] = (char const   */* const  */)"shell-escape";
      |                         ^
ginstall_8_32.c:23072:25: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
23072 |   quoting_style_args[4] = (char const   */* const  */)"shell-escape-always";
      |                         ^
ginstall_8_32.c:23073:25: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
23073 |   quoting_style_args[5] = (char const   */* const  */)"c";
      |                         ^
ginstall_8_32.c:23074:25: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
23074 |   quoting_style_args[6] = (char const   */* const  */)"c-maybe";
      |                         ^
ginstall_8_32.c:23075:25: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
23075 |   quoting_style_args[7] = (char const   */* const  */)"escape";
      |                         ^
ginstall_8_32.c:23076:25: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
23076 |   quoting_style_args[8] = (char const   */* const  */)"locale";
      |                         ^
ginstall_8_32.c:23077:25: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
23077 |   quoting_style_args[9] = (char const   */* const  */)"clocale";
      |                         ^
ginstall_8_32.c:23078:26: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
23078 |   quoting_style_args[10] = (char const   */* const  */)0;
      |                          ^
ginstall_8_32.c: In function ‘printf_parse’:
ginstall_8_32.c:23128:3: warning: ‘pure’ attribute ignored [-Wattributes]
23128 |   size_t___0 __attribute__((__pure__))  tmp___1 ;
      |   ^~~~~~~~~~
ginstall_8_32.c:23132:3: warning: ‘pure’ attribute ignored [-Wattributes]
23132 |   size_t___0 __attribute__((__pure__))  tmp___3 ;
      |   ^~~~~~~~~~
ginstall_8_32.c:23137:3: warning: ‘pure’ attribute ignored [-Wattributes]
23137 |   size_t___0 __attribute__((__pure__))  tmp___5 ;
      |   ^~~~~~~~~~
ginstall_8_32.c:23146:3: warning: ‘pure’ attribute ignored [-Wattributes]
23146 |   size_t___0 __attribute__((__pure__))  tmp___11 ;
      |   ^~~~~~~~~~
ginstall_8_32.c:23151:3: warning: ‘pure’ attribute ignored [-Wattributes]
23151 |   size_t___0 __attribute__((__pure__))  tmp___13 ;
      |   ^~~~~~~~~~
ginstall_8_32.c:23164:3: warning: ‘pure’ attribute ignored [-Wattributes]
23164 |   size_t___0 __attribute__((__pure__))  tmp___20 ;
      |   ^~~~~~~~~~
ginstall_8_32.c: In function ‘time_zone_table_i$nit’:
ginstall_8_32.c:24330:28: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
24330 |   time_zone_table[47].name = (char const   *)((void *)0);
      |                            ^
ginstall_8_32.c: In function ‘re_acquire_state’:
ginstall_8_32.c:25791:3: warning: ‘pure’ attribute ignored [-Wattributes]
25791 |   _Bool __attribute__((__pure__))  tmp___0 ;
      |   ^~~~~
ginstall_8_32.c: In function ‘re_string_fetch_byte_case’:
ginstall_8_32.c:26072:3: warning: ‘pure’ attribute ignored [-Wattributes]
26072 |   int __attribute__((__pure__))  tmp___4 ;
      |   ^~~
ginstall_8_32.c: In function ‘compute_bucket_size’:
ginstall_8_32.c:26916:7: warning: ‘pure’ attribute does not apply to types [-Wattributes]
26916 |       return ((size_t___0 __attribute__((__pure__))  )0);
      |       ^~~~~~
ginstall_8_32.c:26922:5: warning: ‘pure’ attribute does not apply to types [-Wattributes]
26922 |     return ((size_t___0 __attribute__((__pure__))  )0);
      |     ^~~~~~
ginstall_8_32.c:26924:3: warning: ‘pure’ attribute does not apply to types [-Wattributes]
26924 |   return ((size_t___0 __attribute__((__pure__))  )candidate);
      |   ^~~~~~
ginstall_8_32.c: In function ‘get_fs_usage’:
ginstall_8_32.c:27084:26: warning: left shift count >= width of type [-Wshift-count-overflow]
27084 |           tmp___2 = - (1 << (unsigned long )sizeof(vfsd.f_frsize) * 8UL);
      |                          ^~
ginstall_8_32.c:27100:26: warning: left shift count >= width of type [-Wshift-count-overflow]
27100 |           tmp___5 = - (1 << (unsigned long )sizeof(vfsd.f_bsize) * 8UL);
      |                          ^~
ginstall_8_32.c:27116:24: warning: left shift count >= width of type [-Wshift-count-overflow]
27116 |         tmp___7 = - (1 << (unsigned long )sizeof(vfsd.f_blocks) * 8UL);
      |                        ^~
ginstall_8_32.c:27130:24: warning: left shift count >= width of type [-Wshift-count-overflow]
27130 |         tmp___9 = - (1 << (unsigned long )sizeof(vfsd.f_bfree) * 8UL);
      |                        ^~
ginstall_8_32.c:27146:25: warning: left shift count >= width of type [-Wshift-count-overflow]
27146 |         tmp___11 = - (1 << (unsigned long )sizeof(vfsd.f_files) * 8UL);
      |                         ^~
ginstall_8_32.c:27160:25: warning: left shift count >= width of type [-Wshift-count-overflow]
27160 |         tmp___13 = - (1 << (unsigned long )sizeof(vfsd.f_ffree) * 8UL);
      |                         ^~
ginstall_8_32.c: In function ‘sift_states_iter_mb’:
ginstall_8_32.c:27550:3: warning: ‘pure’ attribute ignored [-Wattributes]
27550 |   Idx __attribute__((__pure__))  tmp ;
      |   ^~~
ginstall_8_32.c: In function ‘check_arrival’:
ginstall_8_32.c:28131:3: warning: ‘pure’ attribute ignored [-Wattributes]
28131 |   Idx __attribute__((__pure__))  tmp___16 ;
      |   ^~~
ginstall_8_32.c: In function ‘should_dereference’:
ginstall_8_32.c:28349:3: warning: ‘pure’ attribute does not apply to types [-Wattributes]
28349 |   return ((_Bool __attribute__((__pure__))  )tmp);
      |   ^~~~~~
ginstall_8_32.c: In function ‘is_ancestor’:
ginstall_8_32.c:28433:9: warning: ‘pure’ attribute does not apply to types [-Wattributes]
28433 |         return ((_Bool __attribute__((__pure__))  )1);
      |         ^~~~~~
ginstall_8_32.c:28438:3: warning: ‘pure’ attribute does not apply to types [-Wattributes]
28438 |   return ((_Bool __attribute__((__pure__))  )0);
      |   ^~~~~~
ginstall_8_32.c: In function ‘xsum’:
ginstall_8_32.c:28539:3: warning: ‘pure’ attribute does not apply to types [-Wattributes]
28539 |   return ((size_t___0 __attribute__((__pure__))  )tmp);
      |   ^~~~~~
ginstall_8_32.c: In function ‘get_stat_ctime_ns’:
ginstall_8_32.c:29322:3: warning: ‘pure’ attribute does not apply to types [-Wattributes]
29322 |   return ((long __attribute__((__pure__))  )st->st_ctim.tv_nsec);
      |   ^~~~~~
ginstall_8_32.c: In function ‘valid_options’:
ginstall_8_32.c:29451:3: warning: ‘pure’ attribute does not apply to types [-Wattributes]
29451 |   return ((_Bool __attribute__((__pure__))  )1);
      |   ^~~~~~
ginstall_8_32.c: In function ‘re_string_char_size_at’:
ginstall_8_32.c:29887:5: warning: ‘pure’ attribute does not apply to types [-Wattributes]
29887 |     return ((int __attribute__((__pure__))  )1);
      |     ^~~~~~
ginstall_8_32.c:29896:3: warning: ‘pure’ attribute does not apply to types [-Wattributes]
29896 |   return ((int __attribute__((__pure__))  )byte_idx);
      |   ^~~~~~
ginstall_8_32.c: In function ‘fraccompare’:
ginstall_8_32.c:35146:11: warning: ‘pure’ attribute does not apply to types [-Wattributes]
35146 |           return ((int __attribute__((__pure__))  )0);
      |           ^~~~~~
ginstall_8_32.c:35151:11: warning: ‘pure’ attribute does not apply to types [-Wattributes]
35151 |           return ((int __attribute__((__pure__))  )((int const   )*a - (int const   )*b));
      |           ^~~~~~
ginstall_8_32.c:35160:7: warning: ‘pure’ attribute does not apply to types [-Wattributes]
35160 |       return ((int __attribute__((__pure__))  )0);
      |       ^~~~~~
ginstall_8_32.c:35173:7: warning: ‘pure’ attribute does not apply to types [-Wattributes]
35173 |       return ((int __attribute__((__pure__))  )((unsigned int )*a - 48U <= 9U));
      |       ^~~~~~
ginstall_8_32.c:35182:9: warning: ‘pure’ attribute does not apply to types [-Wattributes]
35182 |         return ((int __attribute__((__pure__))  )(- ((unsigned int )*b - 48U <= 9U)));
      |         ^~~~~~
ginstall_8_32.c:35186:3: warning: ‘pure’ attribute does not apply to types [-Wattributes]
35186 |   return ((int __attribute__((__pure__))  )0);
      |   ^~~~~~
ginstall_8_32.c: In function ‘hash_rehash’:
ginstall_8_32.c:35269:3: warning: ‘pure’ attribute ignored [-Wattributes]
35269 |   size_t___0 __attribute__((__pure__))  tmp ;
      |   ^~~~~~~~~~
ginstall_8_32.c: In function ‘fts_maxarglen’:
ginstall_8_32.c:35458:3: warning: ‘pure’ attribute does not apply to types [-Wattributes]
35458 |   return ((size_t___0 __attribute__((__pure__))  )(max + 1UL));
      |   ^~~~~~
ginstall_8_32.c: In function ‘sparse_copy’:
ginstall_8_32.c:35566:3: warning: ‘pure’ attribute ignored [-Wattributes]
35566 |   _Bool __attribute__((__pure__))  tmp___5 ;
      |   ^~~~~
ginstall_8_32.c: In function ‘utimecmpat’:
ginstall_8_32.c:36355:3: warning: ‘pure’ attribute ignored [-Wattributes]
36355 |   long __attribute__((__pure__))  tmp ;
      |   ^~~~
ginstall_8_32.c:36357:3: warning: ‘pure’ attribute ignored [-Wattributes]
36357 |   long __attribute__((__pure__))  tmp___0 ;
      |   ^~~~
ginstall_8_32.c:36368:3: warning: ‘pure’ attribute ignored [-Wattributes]
36368 |   long __attribute__((__pure__))  tmp___4 ;
      |   ^~~~
ginstall_8_32.c:36370:3: warning: ‘pure’ attribute ignored [-Wattributes]
36370 |   long __attribute__((__pure__))  tmp___5 ;
      |   ^~~~
ginstall_8_32.c:36384:3: warning: ‘pure’ attribute ignored [-Wattributes]
36384 |   long __attribute__((__pure__))  tmp___9 ;
      |   ^~~~
ginstall_8_32.c:36387:3: warning: ‘pure’ attribute ignored [-Wattributes]
36387 |   long __attribute__((__pure__))  tmp___10 ;
      |   ^~~~
ginstall_8_32.c:36530:9: warning: ‘pure’ attribute does not apply to types [-Wattributes]
36530 |         if (((long )stat_result | (dst_status.st_mtim.tv_sec ^ dst_m_s)) | (long )(tmp___9 ^ (long __attribute__((__pure__))  )dst_m_ns)) {
      |         ^~
ginstall_8_32.c: In function ‘check_x_suffix’:
ginstall_8_32.c:37910:3: warning: ‘pure’ attribute does not apply to types [-Wattributes]
37910 |   return ((_Bool __attribute__((__pure__))  )(len <= tmp));
      |   ^~~~~~
ginstall_8_32.c: In function ‘xsum4’:
ginstall_8_32.c:38486:3: warning: ‘pure’ attribute ignored [-Wattributes]
38486 |   size_t___0 __attribute__((__pure__))  tmp ;
      |   ^~~~~~~~~~
ginstall_8_32.c:38487:3: warning: ‘pure’ attribute ignored [-Wattributes]
38487 |   size_t___0 __attribute__((__pure__))  tmp___0 ;
      |   ^~~~~~~~~~
ginstall_8_32.c:38488:3: warning: ‘pure’ attribute ignored [-Wattributes]
38488 |   size_t___0 __attribute__((__pure__))  tmp___1 ;
      |   ^~~~~~~~~~
ginstall_8_32.c: In function ‘hash_initialize’:
ginstall_8_32.c:38571:3: warning: ‘pure’ attribute ignored [-Wattributes]
38571 |   size_t___0 __attribute__((__pure__))  tmp___1 ;
      |   ^~~~~~~~~~
ginstall_8_32.c: In function ‘copy’:
ginstall_8_32.c:38620:3: warning: ‘pure’ attribute ignored [-Wattributes]
38620 |   _Bool __attribute__((__pure__))  tmp ;
      |   ^~~~~
ginstall_8_32.c:38633:22: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
38633 |   top_level_src_name = src_name;
      |                      ^
ginstall_8_32.c:38634:22: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
38634 |   top_level_dst_name = dst_name;
      |                      ^
ginstall_8_32.c: In function ‘time_units_table_i$nit’:
ginstall_8_32.c:39549:29: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
39549 |   time_units_table[10].name = (char const   *)((void *)0);
      |                             ^
ginstall_8_32.c: In function ‘close_stdin_set_file_name’:
ginstall_8_32.c:40116:13: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
40116 |   file_name = file;
      |             ^
ginstall_8_32.c: In function ‘lookup_word’:
ginstall_8_32.c:40883:3: warning: ‘pure’ attribute ignored [-Wattributes]
40883 |   table const   * __attribute__((__pure__)) tmp___7 ;
      |   ^~~~~
ginstall_8_32.c:40889:3: warning: ‘pure’ attribute ignored [-Wattributes]
40889 |   table const   * __attribute__((__pure__)) tmp___13 ;
      |   ^~~~~
ginstall_8_32.c: In function ‘lutimens’:
ginstall_8_32.c:41822:10: warning: ‘pure’ attribute ignored [-Wattributes]
41822 |   struct timespec___0  __attribute__((__pure__)) tmp___1 ;
      |          ^~~~~~~~~~~~
ginstall_8_32.c:41823:10: warning: ‘pure’ attribute ignored [-Wattributes]
41823 |   struct timespec___0  __attribute__((__pure__)) tmp___2 ;
      |          ^~~~~~~~~~~~
ginstall_8_32.c: In function ‘parse_bracket_element’:
ginstall_8_32.c:42426:3: warning: ‘pure’ attribute ignored [-Wattributes]
42426 |   int __attribute__((__pure__))  tmp ;
      |   ^~~
ginstall_8_32.c:42427:3: warning: ‘pure’ attribute ignored [-Wattributes]
42427 |   wint_t __attribute__((__pure__))  tmp___0 ;
      |   ^~~~~~
ginstall_8_32.c: In function ‘block_size_args_i$nit’:
ginstall_8_32.c:42948:22: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
42948 |   block_size_args[0] = (char const   */* const  */)"human-readable";
      |                      ^
ginstall_8_32.c:42949:22: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
42949 |   block_size_args[1] = (char const   */* const  */)"si";
      |                      ^
ginstall_8_32.c:42950:22: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
42950 |   block_size_args[2] = (char const   */* const  */)0;
      |                      ^
ginstall_8_32.c: In function ‘get_stat_mtime’:
ginstall_8_32.c:43764:19: warning: ‘pure’ attribute does not apply to types [-Wattributes]
43764 |   return ((struct timespec___0  __attribute__((__pure__)) )st->st_mtim);
      |                   ^~~~~~~~~~~~
ginstall_8_32.c: In function ‘strnumcmp’:
ginstall_8_32.c:43809:3: warning: ‘pure’ attribute ignored [-Wattributes]
43809 |   int __attribute__((__pure__))  tmp ;
      |   ^~~
ginstall_8_32.c: In function ‘create_initial_state’:
ginstall_8_32.c:44030:3: warning: ‘pure’ attribute ignored [-Wattributes]
44030 |   Idx __attribute__((__pure__))  tmp___1 ;
      |   ^~~
ginstall_8_32.c: In function ‘proceed_next_node’:
ginstall_8_32.c:48480:3: warning: ‘pure’ attribute ignored [-Wattributes]
48480 |   Idx __attribute__((__pure__))  tmp___0 ;
      |   ^~~
ginstall_8_32.c:48482:3: warning: ‘pure’ attribute ignored [-Wattributes]
48482 |   Idx __attribute__((__pure__))  tmp___2 ;
      |   ^~~
ginstall_8_32.c:48491:3: warning: ‘pure’ attribute ignored [-Wattributes]
48491 |   Idx __attribute__((__pure__))  tmp___6 ;
      |   ^~~
ginstall_8_32.c:48493:3: warning: ‘pure’ attribute ignored [-Wattributes]
48493 |   Idx __attribute__((__pure__))  tmp___7 ;
      |   ^~~
ginstall_8_32.c: In function ‘main’:
ginstall_8_32.c:49214:19: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
49214 |     strip_program = (char const   *)tmp;
      |                   ^
ginstall_8_32.c: In function ‘get_stat_atime’:
ginstall_8_32.c:50576:19: warning: ‘pure’ attribute does not apply to types [-Wattributes]
50576 |   return ((struct timespec___0  __attribute__((__pure__)) )st->st_atim);
      |                   ^~~~~~~~~~~~
ginstall_8_32.c: In function ‘long_options___0_i$nit’:
ginstall_8_32.c:50672:28: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
50672 |   long_options___0[2].name = (char const   *)((void *)0);
      |                            ^
ginstall_8_32.c: In function ‘re_node_set_contains’:
ginstall_8_32.c:50688:5: warning: ‘pure’ attribute does not apply to types [-Wattributes]
50688 |     return ((Idx __attribute__((__pure__))  )0);
      |     ^~~~~~
ginstall_8_32.c:50705:3: warning: ‘pure’ attribute does not apply to types [-Wattributes]
50705 |   return ((Idx __attribute__((__pure__))  )tmp);
      |   ^~~~~~
ginstall_8_32.c: In function ‘re_node_set_compare’:
ginstall_8_32.c:51302:5: warning: ‘pure’ attribute does not apply to types [-Wattributes]
51302 |     return ((_Bool __attribute__((__pure__))  )0);
      |     ^~~~~~
ginstall_8_32.c:51305:5: warning: ‘pure’ attribute does not apply to types [-Wattributes]
51305 |     return ((_Bool __attribute__((__pure__))  )0);
      |     ^~~~~~
ginstall_8_32.c:51308:5: warning: ‘pure’ attribute does not apply to types [-Wattributes]
51308 |     return ((_Bool __attribute__((__pure__))  )0);
      |     ^~~~~~
ginstall_8_32.c:51317:7: warning: ‘pure’ attribute does not apply to types [-Wattributes]
51317 |       return ((_Bool __attribute__((__pure__))  )0);
      |       ^~~~~~
ginstall_8_32.c:51320:3: warning: ‘pure’ attribute does not apply to types [-Wattributes]
51320 |   return ((_Bool __attribute__((__pure__))  )1);
      |   ^~~~~~
ginstall_8_32.c: In function ‘copy_reg’:
ginstall_8_32.c:51882:10: warning: ‘pure’ attribute ignored [-Wattributes]
51882 |   struct timespec___0  __attribute__((__pure__)) tmp___42 ;
      |          ^~~~~~~~~~~~
ginstall_8_32.c:51883:10: warning: ‘pure’ attribute ignored [-Wattributes]
51883 |   struct timespec___0  __attribute__((__pure__)) tmp___43 ;
      |          ^~~~~~~~~~~~
ginstall_8_32.c: In function ‘fts_open’:
ginstall_8_32.c:53434:3: warning: ‘pure’ attribute ignored [-Wattributes]
53434 |   size_t___0 __attribute__((__pure__))  tmp___13 ;
      |   ^~~~~~~~~~
ginstall_8_32.c: In function ‘check_subexp_limits’:
ginstall_8_32.c:54101:3: warning: ‘pure’ attribute ignored [-Wattributes]
54101 |   Idx __attribute__((__pure__))  tmp___1 ;
      |   ^~~
ginstall_8_32.c:54102:3: warning: ‘pure’ attribute ignored [-Wattributes]
54102 |   Idx __attribute__((__pure__))  tmp___2 ;
      |   ^~~
ginstall_8_32.c: In function ‘error_at_line’:
ginstall_8_32.c:54551:19: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
54551 |     old_file_name = file_name___1;
      |                   ^
ginstall_8_32.c: In function ‘xmax’:
ginstall_8_32.c:57088:3: warning: ‘pure’ attribute does not apply to types [-Wattributes]
57088 |   return ((size_t___0 __attribute__((__pure__))  )tmp);
      |   ^~~~~~
ginstall_8_32.c: In function ‘set_simple_backup_suffix’:
ginstall_8_32.c:57745:30: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
57745 |         simple_backup_suffix = s;
      |                              ^
ginstall_8_32.c: In function ‘strintcmp’:
ginstall_8_32.c:57811:3: warning: ‘pure’ attribute ignored [-Wattributes]
57811 |   int __attribute__((__pure__))  tmp ;
      |   ^~~
ginstall_8_32.c: In function ‘change_timestamps’:
ginstall_8_32.c:62326:10: warning: ‘pure’ attribute ignored [-Wattributes]
62326 |   struct timespec___0  __attribute__((__pure__)) tmp ;
      |          ^~~~~~~~~~~~
ginstall_8_32.c:62327:10: warning: ‘pure’ attribute ignored [-Wattributes]
62327 |   struct timespec___0  __attribute__((__pure__)) tmp___0 ;
      |          ^~~~~~~~~~~~
ginstall_8_32.c: In function ‘quote_quoting_options_i$nit’:
ginstall_8_32.c:62386:36: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
62386 |   quote_quoting_options.left_quote = (char const   *)((void *)0);
      |                                    ^
ginstall_8_32.c:62387:37: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
62387 |   quote_quoting_options.right_quote = (char const   *)((void *)0);
      |                                     ^
ginstall_8_32.c: In function ‘re_string_wchar_at’:
ginstall_8_32.c:63104:5: warning: ‘pure’ attribute does not apply to types [-Wattributes]
63104 |     return ((wint_t __attribute__((__pure__))  )((wint_t )*(pstr->mbs + idx)));
      |     ^~~~~~
ginstall_8_32.c:63106:3: warning: ‘pure’ attribute does not apply to types [-Wattributes]
63106 |   return ((wint_t __attribute__((__pure__))  )*(pstr->wcs + idx));
      |   ^~~~~~
ginstall_8_32.c: In function ‘filevercmp’:
ginstall_8_32.c:63583:3: warning: ‘pure’ attribute ignored [-Wattributes]
63583 |   int __attribute__((__pure__))  tmp___7 ;
      |   ^~~
ginstall_8_32.c: In function ‘month_and_day_table_i$nit’:
ginstall_8_32.c:63793:32: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
63793 |   month_and_day_table[24].name = (char const   *)((void *)0);
      |                                ^
ginstall_8_32.c: In function ‘copy_internal’:
ginstall_8_32.c:63926:3: warning: ‘pure’ attribute ignored [-Wattributes]
63926 |   _Bool __attribute__((__pure__))  tmp___13 ;
      |   ^~~~~
ginstall_8_32.c:64007:3: warning: ‘pure’ attribute ignored [-Wattributes]
64007 |   _Bool __attribute__((__pure__))  tmp___84 ;
      |   ^~~~~
ginstall_8_32.c:64063:10: warning: ‘pure’ attribute ignored [-Wattributes]
64063 |   struct timespec___0  __attribute__((__pure__)) tmp___129 ;
      |          ^~~~~~~~~~~~
ginstall_8_32.c:64064:10: warning: ‘pure’ attribute ignored [-Wattributes]
64064 |   struct timespec___0  __attribute__((__pure__)) tmp___130 ;
      |          ^~~~~~~~~~~~
ginstall_8_32.c: In function ‘fdutimens’:
ginstall_8_32.c:65564:10: warning: ‘pure’ attribute ignored [-Wattributes]
65564 |   struct timespec___0  __attribute__((__pure__)) tmp___4 ;
      |          ^~~~~~~~~~~~
ginstall_8_32.c:65565:10: warning: ‘pure’ attribute ignored [-Wattributes]
65565 |   struct timespec___0  __attribute__((__pure__)) tmp___5 ;
      |          ^~~~~~~~~~~~
ginstall_8_32.c: In function ‘universal_time_zone_table_i$nit’:
ginstall_8_32.c:66668:37: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
66668 |   universal_time_zone_table[3].name = (char const   *)((void *)0);
      |                                     ^
ginstall_8_32.c: In function ‘check_node_accept_bytes’:
ginstall_8_32.c:67015:3: warning: ‘pure’ attribute ignored [-Wattributes]
